De Hems,"Dutch-themed pub with an excellent selection of beers. It is often crowded, but has a good atmosphere and a comedy club."
Trash Palace,"Fantastic small gay bar, mixed music and a laid back mixed crowd."
Waxy's Little Sister,"Irish themed pub with a fibreglass tree inside it. It is almost invariably unbearably crowded. The smaller Waxy's Little Sister opposite it, however, is generally quieter and more relaxed."
Bubbleology,Quirky shop selling bubble teas in a very interesting way.
Radisson Blu Edwardian Hampshire Hotel,"Small luxury hotel furnished in a sleek, contemporary design."
Thistle Piccadilly,Affordable and centrally located but a tired property.
The Trafalgar,Hilton's first boutique hotel in London.
Premier Inn London Leicester Square,"Premier Inn are a popular mid-range budget hotel chain, but in this location you're unlikely to find a night for under £100."
Marble Arch,"This enormous arch was originally situated in front of Buckingham Palace. In 1851 the expansion of the palace meant the arch could no longer remain where it was, so it was moved to this point on Hyde Park. It now stands rather sadly on a large traffic island, but the subway beneath the roads mean you can stop off at the Marble Arch on your way from Oxford St to Hyde Park."
Regent's Park,"Large open space very popular with Londoners and less visited by tourists than the other great city parks. A number of lovely lakes, an open air theatre, regular puppet shows, various sporting activities and some splendid ancient trees. There is also a cafe and play area next to the boating pond."
ZSL London Zoo,"London's main zoo located in the northern reaches of Regent's Park. Takes a very conservation-driven approach these days and always has great exhibits aimed at children. Opened in 1828 for scientific study, then to the public in 1847."
London Central Mosque,"Islamic Cultural Centre and the main mosque in London. Visitors are welcome but must be suitably attired. The Mosque runs classes, prayers, talks and events."
Wellington Arch,"A grand neoclassical arch, designed by Decimus Burton and first erected in 1826 as a grand entrance to Buckingham Palace. From 1846 onwards, the arch was topped with a massive equestrian statue of the Duke of Wellington - a major road widening of Piccadilly in 1882 was the opportunity to finally remove the over sized statue to Aldershot. The present magnificent statue Peace Descending on the Quadriga of War was placed on top of the Arch in 1912, and remains today the largest bronze sculpture in the United Kingdom, spectacularly lit at night. During the 1950s, the arch served as the smallest police station in the city, when it was occupied by ten constables, two sergeants and a cat! The arch was opened to the public for the first time in April 2001 after a £1.5 million restoration by English Heritage. (Wellington Arch is also available for corporate and private events - with dramatic views down Constitution Hill and across central London from the Arch's spacious balconies, Wellington Arch is a novel and unique place to impress your guests)."
Grosvenor Square,"Nicknamed Little America, it is the long time home of the American Embassy (soon to be moved to Nine Elms across the river) and a statue of President Franklin D. Roosevelt."
Apsley House,"The former home of the 1st Duke of Wellington, boasting an impressive collection of paintings, sculpture, medals and swords."
Handel & Hendrix in London,"Home to the baroque composer George Frideric Handel from 1723 until his death in 1759. Some of the greatest classical music ever composed was done so at this address. The museum charts Handel's life and works and offers recitals of music in the magnificent setting of the period rooms. By contrast, next door was home to Jimi Hendrix when he lived in London in 1969, and entry to this top floor flat is included."
Madame Tussauds,"Madame Tussaud's is a world famous waxwork museum, best known for its Grand Hall, with a collection of international royalty, statesmen and world leaders. Visitors generally report that the entrance fee does not warrant the selection of waxworks on show, which rarely resemble the celebrities. Also, there is usually a long queue stretching down the road."
The Royal Academy of Arts,"The Royal Academy no longer has a permanent exhibition space, instead hosting art exhibitions. Notable recent exhibitions have included the paintings of Monet, contemporary art associated with the theme of apocalypse, and Aztec art. Each Summer, the Royal Academy plays host to a Summer Exhibition, displaying 1,200 new works by established and new artists selected by the academy, most of which are available for visitors to buy. Each member has to donate a work of art, so over the years, the academy has built a sizable collection. Exhibitions are invariably excellent, and it is worth paying for audio guides, if they are not included. Visitors should book tickets in advance, as exhibitions are often very popular - particularly shortly after opening."
